value predictor(x_i),resource consumption(x_i),def_value1,value predictor(x_change),resource consumption(x_change),def_value2,diff_1,change_1,change_1  pct,diff_2,change_2,change_2 pct,,Employee,dc1 diff,dc1 ,dc1 pct,dc2 diff
-30665.25,43624,-0.70294448,-21938.42985,42751.52,-0.5131614,8726.820147,0.284583369,28.45833687,0.18978308,0.269983029,26.99830293,,759,0.18978308,0.269983029,26.99830293,
-24525,26480,-0.926170695,-20287.42608,26480,-0.766141468,4237.57392,0.172785889,17.27858887,0.160029227,0.172785889,17.27858887,,760,0.160029227,0.172785889,17.27858887,
-18545.33349,25497,-0.727353551,-14973.34385,24987.06,-0.599243923,3571.989633,0.192608541,19.26085414,0.128109628,0.176131165,17.61311647,,761,0.128109628,0.176131165,17.61311647,
-13460,15431,-0.872270106,-11299.56724,15431,-0.732264095,2160.432756,0.160507634,16.05076342,0.140006011,0.160507634,16.05076342,,762,0.140006011,0.160507634,16.05076342,
-39288.109,47346,-0.829808411,-29813.22748,46399.08,-0.642539194,9474.88152,0.241164102,24.11641018,0.187269216,0.225677655,22.56776549,,763,0.187269216,0.225677655,22.56776549,
-28879,35903,-0.804361752,-21700.6608,35184.94,-0.616759921,7178.339196,0.248566058,24.85660582,0.187601832,0.233230672,23.32306717,,764,0.187601832,0.233230672,23.32306717,
-10778,13708,-0.786256201,-10228.73483,13708,-0.746187251,549.265168,0.050961697,5.096169679,0.04006895,0.050961697,5.096169679,,765,0.04006895,0.050961697,5.096169679,
-39271,54280,-0.723489315,-28417.89832,44509.6,-0.63846672,10853.10168,0.276364281,27.63642811,0.085022595,0.117517416,11.75174159,,766,0.085022595,0.117517416,11.75174159,
-31944.82442,37943,-0.841916148,-23593.31741,36425.28,-0.647718217,8351.507007,0.26143537,26.14353705,0.194197932,0.230661844,23.06618443,,767,0.194197932,0.230661844,23.06618443,
-27110.73907,44113,-0.614574821,-18283.72777,39701.7,-0.460527579,8827.0113,0.32559095,32.55909504,0.154047242,0.250656612,25.06566115,,768,0.154047242,0.250656612,25.06566115,
-9811,16787,-0.584440341,-5780.10556,16115.52,-0.358667022,4030.89444,0.410854596,41.08545959,0.225773319,0.386306871,38.63068707,,769,0.225773319,0.386306871,38.63068707,
-37868,51866,-0.730112212,-26453.74565,46679.4,-0.566711347,11414.25435,0.30142216,30.14221599,0.163400865,0.2238024,22.38023999,,770,0.163400865,0.2238024,22.38023999,
-26978.625,46971,-0.574367695,-18521.96616,40395.06,-0.458520576,8456.65884,0.313457741,31.34577407,0.115847119,0.201695047,20.16950473,,771,0.115847119,0.201695047,20.16950473,
-10311,13261,-0.777543172,-7128.715133,13261,-0.537569952,3182.284867,0.308630091,30.86300909,0.23997322,0.308630091,30.86300909,,772,0.23997322,0.308630091,30.86300909,
-8649,10603,-0.815712534,-8649,10603,-0.815712534,0,0,0,0,0,0,,773,0,0,0,
-31109.88524,34126,-0.911618275,-31109.88524,34126,-0.911618275,0,0,0,0,0,0,,774,0,0,0,
-8139.5,10162,-0.800974218,-5902.43732,10162,-0.580834218,2237.06268,0.274840307,27.48403071,0.22014,0.274840307,27.48403071,,775,0.22014,0.274840307,27.48403071,
-18319.94673,30282,-0.604978097,-12260.51853,27253.8,-0.449864552,6059.4282,0.330755776,33.07557761,0.155113545,0.256395307,25.63953068,,776,0.155113545,0.256395307,25.63953068,
-8076,19063,-0.423647904,-3499.73622,17156.7,-0.20398656,4576.26378,0.566649799,56.66497994,0.219661344,0.518499777,51.84997771,,777,0.219661344,0.518499777,51.84997771,
-18470,21432,-0.861795446,-18470,21432,-0.861795446,0,0,0,0,0,0,,778,0,0,0,
-7517.93252,9452,-0.79538008,-7517.93252,9452,-0.79538008,0,0,0,0,0,0,,779,0,0,0,
-21223.93823,24192,-0.877312261,-21223.93823,24192,-0.877312261,0,0,0,0,0,0,,780,0,0,0,
-18528,32506,-0.569987079,-12022.89928,31855.88,-0.377415387,6505.10072,0.351095678,35.10956779,0.192571692,0.337852733,33.78527325,,781,0.192571692,0.337852733,33.78527325,
-31502,40460,-0.778596144,-23406.7632,38841.6,-0.602620984,8095.2368,0.256975329,25.69753286,0.175975161,0.226015967,22.60159672,,782,0.175975161,0.226015967,22.60159672,
-34881.95995,48869,-0.713785016,-25103.27305,46914.24,-0.535088558,9778.6869,0.28033651,28.03365096,0.178696458,0.250350531,25.03505308,,783,0.178696458,0.250350531,25.03505308,
-29366.75029,42296,-0.694315072,-22595.16122,41450.08,-0.545117433,6771.589071,0.230586939,23.05869395,0.149197639,0.214884632,21.48846321,,784,0.149197639,0.214884632,21.48846321,
-29405,40396,-0.727918606,-20515.45624,36356.4,-0.56428734,8889.54376,0.30231402,30.23140201,0.163631266,0.224793356,22.47933556,,785,0.163631266,0.224793356,22.47933556,
-13197,13166,-1.00235455,-10300.5641,13166,-0.782360937,2896.435904,0.219476844,21.94768435,0.219993613,0.219476844,21.94768435,,786,0.219993613,0.219476844,21.94768435,
-27377,30371,-0.901419117,-24337.34884,30371,-0.801335117,3039.651164,0.111029374,11.10293737,0.100084,0.111029374,11.10293737,,787,0.100084,0.111029374,11.10293737,
-24555,45542,-0.539172632,-14533.02748,40987.8,-0.354569591,10021.97252,0.408143862,40.81438615,0.184603041,0.342382068,34.23820684,,788,0.184603041,0.342382068,34.23820684,
-40616,42624,-0.95289039,-40616,42624,-0.95289039,0,0,0,0,0,0,,789,0,0,0,
-38546,50477,-0.763634923,-28444.94658,48457.92,-0.587003045,10101.05342,0.262051923,26.2051923,0.176631878,0.231304086,23.13040865,,790,0.176631878,0.231304086,23.13040865,
-18402.125,24410,-0.753876485,-13518.75804,23921.8,-0.565122944,4883.36696,0.265369731,26.53697309,0.188753541,0.250377276,25.03772765,,791,0.188753541,0.250377276,25.03772765,
-19389,29374,-0.660073534,-13511.2626,28199.04,-0.479139098,5877.7374,0.303148043,30.31480427,0.180934436,0.274112544,27.41125445,,792,0.180934436,0.274112544,27.41125445,
-28464,32481,-0.876327699,-21965.98106,31831.38,-0.690073163,6498.018936,0.22828903,22.82890295,0.186254537,0.212539826,21.2539826,,793,0.186254537,0.212539826,21.2539826,
-44913,47938,-0.936897659,-35322.71547,46979.24,-0.751879244,9590.284528,0.213530259,21.35302591,0.185018415,0.197479856,19.74798562,,794,0.185018415,0.197479856,19.74798562,
-26448,36461,-0.725377801,-19152.88312,34273.34,-0.558827448,7295.11688,0.275828678,27.58286782,0.166550353,0.229604977,22.96049768,,795,0.166550353,0.229604977,22.96049768,
-23973,27945,-0.857863661,-19498.55838,27945,-0.697747661,4474.44162,0.186645043,18.66450432,0.160116,0.186645043,18.66450432,,796,0.160116,0.186645043,18.66450432,
-12589.88327,17534,-0.718026878,-8729.948513,17183.32,-0.508047834,3859.93476,0.306590194,30.65901944,0.209979043,0.292438974,29.24389739,,797,0.209979043,0.292438974,29.24389739,
-14991,19937,-0.751918543,-10204.91504,19139.52,-0.533185526,4786.08496,0.319263889,31.9263889,0.218733017,0.290899884,29.08998844,,798,0.218733017,0.290899884,29.08998844,
-27687.875,31639,-0.875118525,-21363.47168,31639,-0.675225882,6324.403319,0.228417794,22.84177937,0.199892643,0.228417794,22.84177937,,799,0.199892643,0.228417794,22.84177937,
-9460.904573,21418,-0.441726799,-4318.442773,18419.48,-0.234449766,5142.4618,0.543548639,54.35486385,0.207277033,0.469242603,46.92426029,,800,0.207277033,0.469242603,46.92426029,
-7470,15421,-0.484404384,-4075.52948,15112.58,-0.269677942,3394.47052,0.454413724,45.44137242,0.214726441,0.44327931,44.32793104,,801,0.214726441,0.44327931,44.32793104,
-32381.73607,39384,-0.822205364,-24499.73738,38596.32,-0.634768739,7881.998688,0.243408774,24.34087744,0.187436625,0.227968137,22.79681371,,802,0.187436625,0.227968137,22.79681371,
-27364,35363,-0.773803128,-19578.55064,34655.74,-0.56494395,7785.449359,0.284514302,28.4514302,0.208859178,0.269912553,26.9912553,,803,0.208859178,0.269912553,26.9912553,
-30206,36185,-0.834765787,-22967.87784,35461.3,-0.647688546,7238.12216,0.239625312,23.96253115,0.187077241,0.224107461,22.41074607,,804,0.187077241,0.224107461,22.41074607,
-13668.8679,34626,-0.394757347,-6049.188418,31163.4,-0.194111952,7619.679477,0.557447737,55.74477371,0.200645395,0.508275263,50.82752635,,805,0.200645395,0.508275263,50.82752635,
-9552,17478,-0.54651562,-6054.092904,17128.44,-0.353452673,3497.907096,0.366196304,36.6196304,0.193062947,0.353261535,35.32615347,,806,0.193062947,0.353261535,35.32615347,
-7538.795985,19507,-0.386466191,-3245.305285,17166.16,-0.18905249,4293.4907,0.569519418,56.95194178,0.197413701,0.51081752,51.08175202,,807,0.197413701,0.51081752,51.08175202,
-27470.75,29459,-0.932507892,-27470.75,29459,-0.932507892,0,0,0,0,0,0,,808,0,0,0,
-10430,19352,-0.538962381,-5398.74072,18190.88,-0.296782823,5031.25928,0.48238344,48.23834401,0.242179558,0.449344085,44.93440852,,809,0.242179558,0.449344085,44.93440852,
-39023,39986,-0.975916571,-39027,39986,-0.976016606,-4,-0.000102504,-0.010250365,-0.000100035,-0.000102504,-0.010250365,,810,-0.000100035,-0.000102504,-0.010250365,
-22134.15963,27040,-0.818570992,-18348.20024,26499.2,-0.692405818,3785.959388,0.171045996,17.10459964,0.126165175,0.154128568,15.41285678,,811,0.126165175,0.154128568,15.41285678,
-17058.66,22026,-0.774478344,-12210.16636,21585.48,-0.565665733,4848.49364,0.284224766,28.42247656,0.208812611,0.269617108,26.96171078,,812,0.208812611,0.269617108,26.96171078,
-26285.7591,34256,-0.767332996,-18745.38524,33570.88,-0.558382302,7540.373861,0.28686156,28.686156,0.208950694,0.272307714,27.23077143,,813,0.208950694,0.272307714,27.23077143,
-32978,38006,-0.867705099,-24611.35916,37245.88,-0.660780713,8366.64084,0.253703707,25.37037067,0.206924386,0.23847317,23.84731701,,814,0.206924386,0.23847317,23.84731701,
-18997,35919,-0.528884434,-13245.7934,35200.62,-0.376294321,5751.206604,0.302742886,30.27428859,0.152590114,0.288513149,28.85131489,,815,0.152590114,0.288513149,28.85131489,
-21499.375,36467,-0.589556997,-13478.33366,35737.66,-0.377146508,8021.041344,0.373082536,37.30825358,0.212410489,0.360288302,36.02883019,,816,0.212410489,0.360288302,36.02883019,
-23252,34205,-0.679783657,-16405.17959,33520.9,-0.489401525,6846.820406,0.294461569,29.44615691,0.190382132,0.280062826,28.00628257,,817,0.190382132,0.280062826,28.00628257,
-19086.84808,41051,-0.464954522,-12514.58298,38587.94,-0.324313321,6572.2651,0.344334752,34.4334752,0.140641201,0.302483779,30.24837787,,818,0.140641201,0.302483779,30.24837787,
-13304,15254,-0.872164678,-13304,15254,-0.872164678,0,0,0,0,0,0,,819,0,0,0,
-29719,34692,-0.856652831,-22086.81312,33998.16,-0.649647308,7632.18688,0.256811699,25.68116989,0.207005523,0.241644591,24.16445907,,820,0.207005523,0.241644591,24.16445907,
-11200.95904,23185,-0.483112316,-5169.613141,21793.9,-0.237204591,6031.3459,0.538466919,53.84669186,0.245907725,0.50900736,50.90073602,,821,0.245907725,0.50900736,50.90073602,
-26545,36532,-0.726623234,-19236.40808,34340.08,-0.560173654,7308.59192,0.275328383,27.53283827,0.166449581,0.229072748,22.90727476,,822,0.166449581,0.229072748,22.90727476,
-20658.26599,39620,-0.521410045,-11939.81723,33280.8,-0.358759923,8718.448762,0.422031973,42.20319733,0.162650123,0.311942825,31.19428253,,823,0.162650123,0.311942825,31.19428253,
-9641.5,11617,-0.829947491,-7318.690088,11617,-0.629998286,2322.809912,0.240917898,24.09178978,0.199949205,0.240917898,24.09178978,,824,0.199949205,0.240917898,24.09178978,
-30434,37402,-0.813699802,-22204.53241,36653.96,-0.60578809,8229.467591,0.270403746,27.04037455,0.207911712,0.255514026,25.5514026,,825,0.207911712,0.255514026,25.5514026,
-25093,43074,-0.582555602,-17333.85571,42212.52,-0.410633047,7759.144288,0.30921549,30.92154899,0.171922555,0.295117847,29.51178468,,826,0.171922555,0.295117847,29.51178468,
-15902,22854,-0.695808174,-9956.76044,21482.76,-0.46347678,5945.23956,0.37386741,37.38674104,0.232331393,0.3339015,33.39015004,,827,0.232331393,0.3339015,33.39015004,
-20150,23081,-0.873012434,-20155.82,23081,-0.87326459,-5.82,-0.000288834,-0.028883375,-0.000252155,-0.000288834,-0.028883375,,828,-0.000252155,-0.000288834,-0.028883375,
-23299,36300,-0.64184573,-16035.37,32670,-0.490828589,7263.63,0.311757157,31.1757157,0.151017141,0.23528573,23.528573,,829,0.151017141,0.23528573,23.528573,
-25032.53824,28014,-0.893572437,-19987.10478,28014,-0.713468437,5045.433456,0.201555008,20.15550084,0.180104,0.201555008,20.15550084,,830,0.180104,0.201555008,20.15550084,
-13142,16074,-0.817593629,-10247.0083,16074,-0.637489629,2894.991696,0.220285474,22.02854737,0.180104,0.220285474,22.02854737,,831,0.180104,0.220285474,22.02854737,
-8658.918752,10637,-0.814037675,-8021.039136,10637,-0.754069675,637.879616,0.073667352,7.366735204,0.059968,0.073667352,7.366735204,,832,0.059968,0.073667352,7.366735204,
-34536.9168,44562,-0.775030672,-24729.76445,40997.04,-0.603208535,9807.152348,0.283961432,28.39614319,0.171822137,0.221697209,22.16972086,,833,0.171822137,0.221697209,22.16972086,
-20588,22571,-0.912143901,-20591.60125,22571,-0.912303454,-3.601253153,-0.00017492,-0.017492001,-0.000159552,-0.00017492,-0.017492001,,834,-0.000159552,-0.00017492,-0.017492001,
-24273,30197,-0.803821572,-17023.90818,28989.12,-0.587251637,7249.09182,0.298648367,29.86483673,0.216569935,0.269425383,26.94253826,,835,0.216569935,0.269425383,26.94253826,
-29537.79456,36506,-0.809121639,-22234.5553,35775.88,-0.621495692,7303.239253,0.247250662,24.72506618,0.187625947,0.23188843,23.18884304,,836,0.187625947,0.23188843,23.18884304,
-9148.760596,16088,-0.568669853,-5285.546852,15444.48,-0.342228864,3863.213745,0.42226635,42.22663501,0.226440989,0.398194115,39.81941147,,837,0.226440989,0.398194115,39.81941147,
-27882,29807,-0.935417855,-24304.15985,29807,-0.815384301,3577.840149,0.128320786,12.83207858,0.120033554,0.128320786,12.83207858,,838,0.120033554,0.128320786,12.83207858,
-18100,21089,-0.858267343,-18100,21089,-0.858267343,0,0,0,0,0,0,,839,0,0,0,
-23927,26951,-0.887796371,-19072.26247,26951,-0.707664371,4854.737532,0.202897878,20.28978782,0.180132,0.202897878,20.28978782,,840,0.180132,0.202897878,20.28978782,
-43223,51212,-0.844001406,-31951.6485,47115.04,-0.678162398,11271.3515,0.260772077,26.07720775,0.165839008,0.196491389,19.64913885,,841,0.165839008,0.196491389,19.64913885,
-28302.81885,42282,-0.669382216,-18996.55065,39745.08,-0.477959804,9306.2682,0.328810648,32.88106478,0.191422412,0.285968774,28.59687743,,842,0.191422412,0.285968774,28.59687743,
-31283.91478,34215,-0.914333327,-31283.91478,34215,-0.914333327,0,0,0,0,0,0,,843,0,0,0,
-18442.54643,31395,-0.587435784,-11531.5847,30767.1,-0.374802458,6910.961732,0.374729258,37.47292576,0.212633326,0.36196863,36.19686302,,844,0.212633326,0.36196863,36.19686302,
-25509,28451,-0.896594144,-22092.37631,28451,-0.776506144,3416.623688,0.13393797,13.39379704,0.120088,0.13393797,13.39379704,,845,0.120088,0.13393797,13.39379704,
-23901.89351,40840,-0.585256942,-17363.40951,38389.6,-0.452294619,6538.484,0.273555064,27.35550636,0.132962323,0.227186238,22.71862379,,846,0.132962323,0.227186238,22.71862379,
-11231,14155,-0.793429883,-8114.9183,14155,-0.573289883,3116.0817,0.277453628,27.74536284,0.22014,0.277453628,27.74536284,,847,0.22014,0.277453628,27.74536284,
-28595,30586,-0.934904858,-28595,30586,-0.934904858,0,0,0,0,0,0,,848,0,0,0,
-19541,32470,-0.601817062,-13042.71396,31820.6,-0.409882716,6498.28604,0.332546238,33.25462382,0.191934346,0.318924733,31.89247328,,849,0.191934346,0.318924733,31.89247328,
-14123,21090,-0.669653864,-9479.906337,20668.2,-0.458671115,4643.093663,0.328761146,32.87611459,0.21098275,0.315062394,31.50623938,,850,0.21098275,0.315062394,31.50623938,
-30447,32383,-0.940215545,-30447.30128,32383,-0.940224849,-0.301276331,-9.89511E-06,-0.000989511,-9.30353E-06,-9.89511E-06,-0.000989511,,851,-9.30353E-06,-9.89511E-06,-0.000989511,
-13894,21815,-0.636901215,-9093.6359,21378.7,-0.425359629,4800.3641,0.345499072,34.54990715,0.211541586,0.33214191,33.21419097,,852,0.211541586,0.33214191,33.21419097,
-44238,56231,-0.78671907,-32985.50213,53981.76,-0.611049031,11252.49787,0.254362717,25.43627169,0.175670039,0.223294497,22.32944968,,853,0.175670039,0.223294497,22.32944968,
-20864.375,33849,-0.61639561,-12740.59104,32495.04,-0.392078023,8123.783962,0.389361482,38.93614815,0.224317587,0.36391821,36.39182099,,854,0.224317587,0.36391821,36.39182099,
-33219.14121,41148,-0.807308769,-24985.36768,40325.04,-0.619599328,8233.773531,0.247862324,24.78623237,0.187709441,0.232512575,23.25125752,,855,0.187709441,0.232512575,23.25125752,
-7466,14403,-0.51836423,-4295.32358,14114.94,-0.304310438,3170.67642,0.424682081,42.46820814,0.214053791,0.412940899,41.29408994,,856,0.214053791,0.412940899,41.29408994,
-9033,13971,-0.646553575,-7636.124349,13971,-0.546569633,1396.875651,0.154641387,15.46413873,0.099983942,0.154641387,15.46413873,,857,0.099983942,0.154641387,15.46413873,
-27781,39737,-0.699121725,-19829.86399,38942.26,-0.509211946,7951.136007,0.286207696,28.62076962,0.189909779,0.271640506,27.16405063,,858,0.189909779,0.271640506,27.16405063,
-19484,29505,-0.66036265,-13580.0495,28324.8,-0.479440261,5903.9505,0.30301532,30.30153203,0.18092239,0.273974292,27.39742919,,859,0.18092239,0.273974292,27.39742919,
-31807.74213,38752,-0.820802594,-23275.53004,37976.96,-0.612885551,8532.212094,0.268243249,26.8243249,0.207917044,0.253309438,25.33094378,,860,0.207917044,0.253309438,25.33094378,
-28191.96625,31116,-0.906027968,-28191.96625,31116,-0.906027968,0,0,0,0,0,0,,861,0,0,0,
-25576,39548,-0.646707798,-16871.4852,37175.12,-0.453838083,8704.5148,0.340339177,34.03391774,0.192869715,0.298233167,29.82331674,,862,0.192869715,0.298233167,29.82331674,
-31564,49502,-0.637630803,-20667.61976,47521.92,-0.434907086,10896.38024,0.345215443,34.52154429,0.202723717,0.317932753,31.7932753,,863,0.202723717,0.317932753,31.7932753,
-39160.99268,49153,-0.796716226,-29326.46044,46203.82,-0.63471939,9834.53224,0.251130821,25.11308209,0.161996837,0.203330661,20.33306606,,864,0.161996837,0.203330661,20.33306606,
-32887.88289,36819,-0.893231291,-25522.02103,36082.62,-0.707321725,7365.861864,0.223968867,22.39688668,0.185909565,0.208131497,20.81314968,,865,0.185909565,0.208131497,20.81314968,
-12187.96254,17116,-0.712080074,-12187.96254,17116,-0.712080074,0,0,0,0,0,0,,866,0,0,0,
-36768,38809,-0.947409106,-36768,38809,-0.947409106,0,0,0,0,0,0,,867,0,0,0,
-29743,34680,-0.857641292,-21414.9448,33292.8,-0.643230512,8328.0552,0.280000511,28.0000511,0.21441078,0.250000532,25.00005323,,868,0.21441078,0.250000532,25.00005323,
-11334,19286,-0.587680183,-6702.65996,18514.56,-0.362021023,4631.34004,0.408623614,40.86236139,0.225659159,0.383982931,38.39829312,,769,0.225659159,0.383982931,38.39829312,
-26074.9727,29045,-0.897743939,-22587.83,29045,-0.777683939,3487.1427,0.133735239,13.37352388,0.12006,0.133735239,13.37352388,,870,0.12006,0.133735239,13.37352388,
-22296.91173,39259,-0.567943955,-14441.18583,35333.1,-0.408715505,7855.7259,0.352323496,35.23234965,0.159228449,0.280359441,28.03594405,,871,0.159228449,0.280359441,28.03594405,
-22018.94881,23976,-0.918374575,-22018.94881,23976,-0.918374575,0,0,0,0,0,0,,872,0,0,0,
-9674,21598,-0.447911844,-4055.49628,20302.12,-0.199757281,5618.50372,0.580783928,58.07839281,0.248154563,0.554025455,55.40254554,,873,0.248154563,0.554025455,55.40254554,
-20912,28879,-0.724124797,-14555.15452,28301.42,-0.514290609,6356.84548,0.303980752,30.39807517,0.209834188,0.289776277,28.97762773,,874,0.209834188,0.289776277,28.97762773,
-14482,28433,-0.509337741,-8792.5567,25589.7,-0.34359749,5689.4433,0.392863092,39.28630921,0.165740251,0.325403436,32.54034357,,875,0.165740251,0.325403436,32.54034357,
